countrycode,year,test,subject,idgrade,name,povline,seqpov,seqmean,mean,sd,indicator,model,type,value
JOR,2015,PISA,science,8,JOR_2015_score_pisa_science_8,407.4700012207031,0,0,408.6691284179688,.2234030067920685,7,1,4,1
JOR,2015,PISA,science,8,JOR_2015_score_pisa_science_8,407.4700012207031,0,0,408.6691284179688,.2234030067920685,7,2,4,1
JOR,2015,PISA,science,8,JOR_2015_score_pisa_science_8,407.4700012207031,0,0,408.6691284179688,.2234030067920685,8,1,4,1
JOR,2015,PISA,science,8,JOR_2015_score_pisa_science_8,407.4700012207031,0,0,408.6691284179688,.2234030067920685,8,2,4,1
JOR,2018,PISA,math,8,JOR_2018_score_pisa_math_8,407.4700012207031,0,0,399.7619018554688,.2303766906261444,1,1,1,53.47708129882813
JOR,2018,PISA,math,8,JOR_2018_score_pisa_math_8,407.4700012207031,0,0,399.7619018554688,.2303766906261444,1,1,2,-3.716525554656982
JOR,2018,PISA,math,8,JOR_2018_score_pisa_math_8,407.4700012207031,0,0,399.7619018554688,.2303766906261444,1,1,3,-.0703054070472717
JOR,2018,PISA,math,8,JOR_2018_score_pisa_math_8,407.4700012207031,0,0,399.7619018554688,.2303766906261444,1,2,1,53.16999816894531
JOR,2018,PISA,math,8,JOR_2018_score_pisa_math_8,407.4700012207031,0,0,399.7619018554688,.2303766906261444,1,2,2,-3.723772764205933
JOR,2018,PISA,math,8,JOR_2018_score_pisa_math_8,407.4700012207031,0,0,399.7619018554688,.2303766906261444,1,2,3,-.0704424977302551
JOR,2018,PISA,math,8,JOR_2018_score_pisa_math_8,407.4700012207031,0,0,399.7619018554688,.2303766906261444,2,1,1,9.278400421142578
JOR,2018,PISA,math,8,JOR_2018_score_pisa_math_8,407.4700012207031,0,0,399.7619018554688,.2303766906261444,2,1,2,-4.763609886169434
JOR,2018,PISA,math,8,JOR_2018_score_pisa_math_8,407.4700012207031,0,0,399.7619018554688,.2303766906261444,2,1,3,.8909699320793152
JOR,2018,PISA,math,8,JOR_2018_score_pisa_math_8,407.4700012207031,0,0,399.7619018554688,.2303766906261444,2,2,1,9.319580078125
JOR,2018,PISA,math,8,JOR_2018_score_pisa_math_8,407.4700012207031,0,0,399.7619018554688,.2303766906261444,2,2,2,-4.705192565917969
JOR,2018,PISA,math,8,JOR_2018_score_pisa_math_8,407.4700012207031,0,0,399.7619018554688,.2303766906261444,2,2,3,.8920750617980957
JOR,2018,PISA,math,8,JOR_2018_score_pisa_math_8,407.4700012207031,0,0,399.7619018554688,.2303766906261444,3,1,1,2.501050233840942
JOR,2018,PISA,math,8,JOR_2018_score_pisa_math_8,407.4700012207031,0,0,399.7619018554688,.2303766906261444,3,1,2,-5.419603824615479
JOR,2018,PISA,math,8,JOR_2018_score_pisa_math_8,407.4700012207031,0,0,399.7619018554688,.2303766906261444,3,1,3,1.859643578529358
JOR,2018,PISA,math,8,JOR_2018_score_pisa_math_8,407.4700012207031,0,0,399.7619018554688,.2303766906261444,3,2,1,2.601310253143311
JOR,2018,PISA,math,8,JOR_2018_score_pisa_math_8,407.4700012207031,0,0,399.7619018554688,.2303766906261444,3,2,2,-5.165297508239746
JOR,2018,PISA,math,8,JOR_2018_score_pisa_math_8,407.4700012207031,0,0,399.7619018554688,.2303766906261444,3,2,3,1.86445426940918
JOR,2018,PISA,math,8,JOR_2018_score_pisa_math_8,407.4700012207031,0,0,399.7619018554688,.2303766906261444,4,1,1,-.7007582187652588
JOR,2018,PISA,math,8,JOR_2018_score_pisa_math_8,407.4700012207031,0,0,399.7619018554688,.2303766906261444,4,2,1,.1201531663537025
JOR,2018,PISA,math,8,JOR_2018_score_pisa_math_8,407.4700012207031,0,0,399.7619018554688,.2303766906261444,5,1,4,1
JOR,2018,PISA,math,8,JOR_2018_score_pisa_math_8,407.4700012207031,0,0,399.7619018554688,.2303766906261444,5,2,4,1
JOR,2018,PISA,math,8,JOR_2018_score_pisa_math_8,407.4700012207031,0,0,399.7619018554688,.2303766906261444,6,1,4,1
JOR,2018,PISA,math,8,JOR_2018_score_pisa_math_8,407.4700012207031,0,0,399.7619018554688,.2303766906261444,6,2,4,1
JOR,2018,PISA,math,8,JOR_2018_score_pisa_math_8,407.4700012207031,0,0,399.7619018554688,.2303766906261444,7,1,4,1
JOR,2018,PISA,math,8,JOR_2018_score_pisa_math_8,407.4700012207031,0,0,399.7619018554688,.2303766906261444,7,2,4,1
JOR,2018,PISA,math,8,JOR_2018_score_pisa_math_8,407.4700012207031,0,0,399.7619018554688,.2303766906261444,8,1,4,1
JOR,2018,PISA,math,8,JOR_2018_score_pisa_math_8,407.4700012207031,0,0,399.7619018554688,.2303766906261444,8,2,4,1
JOR,2018,PISA,read,8,JOR_2018_score_pisa_read_8,407.4700012207031,0,0,419.0636596679688,.2347600311040878,1,1,1,41.15287399291992
JOR,2018,PISA,read,8,JOR_2018_score_pisa_read_8,407.4700012207031,0,0,419.0636596679688,.2347600311040878,1,1,2,-4.565005302429199
JOR,2018,PISA,read,8,JOR_2018_score_pisa_read_8,407.4700012207031,0,0,419.0636596679688,.2347600311040878,1,1,3,.1298871487379074
JOR,2018,PISA,read,8,JOR_2018_score_pisa_read_8,407.4700012207031,0,0,419.0636596679688,.2347600311040878,1,2,1,41.84719848632813
JOR,2018,PISA,read,8,JOR_2018_score_pisa_read_8,407.4700012207031,0,0,419.0636596679688,.2347600311040878,1,2,2,-4.892547607421875
JOR,2018,PISA,read,8,JOR_2018_score_pisa_read_8,407.4700012207031,0,0,419.0636596679688,.2347600311040878,1,2,3,.1392066478729248
JOR,2018,PISA,read,8,JOR_2018_score_pisa_read_8,407.4700012207031,0,0,419.0636596679688,.2347600311040878,2,1,1,7.195871353149414
JOR,2018,PISA,read,8,JOR_2018_score_pisa_read_8,407.4700012207031,0,0,419.0636596679688,.2347600311040878,2,1,2,-4.718956470489502
JOR,2018,PISA,read,8,JOR_2018_score_pisa_read_8,407.4700012207031,0,0,419.0636596679688,.2347600311040878,2,1,3,1.162720322608948
JOR,2018,PISA,read,8,JOR_2018_score_pisa_read_8,407.4700012207031,0,0,419.0636596679688,.2347600311040878,2,2,1,7.225415706634521
JOR,2018,PISA,read,8,JOR_2018_score_pisa_read_8,407.4700012207031,0,0,419.0636596679688,.2347600311040878,2,2,2,-4.791666507720947
JOR,2018,PISA,read,8,JOR_2018_score_pisa_read_8,407.4700012207031,0,0,419.0636596679688,.2347600311040878,2,2,3,1.164789080619812
JOR,2018,PISA,read,8,JOR_2018_score_pisa_read_8,407.4700012207031,0,0,419.0636596679688,.2347600311040878,3,1,1,2.115792512893677
JOR,2018,PISA,read,8,JOR_2018_score_pisa_read_8,407.4700012207031,0,0,419.0636596679688,.2347600311040878,3,1,2,-4.80205774307251
JOR,2018,PISA,read,8,JOR_2018_score_pisa_read_8,407.4700012207031,0,0,419.0636596679688,.2347600311040878,3,1,3,2.193537473678589
JOR,2018,PISA,read,8,JOR_2018_score_pisa_read_8,407.4700012207031,0,0,419.0636596679688,.2347600311040878,3,2,1,2.300846099853516
JOR,2018,PISA,read,8,JOR_2018_score_pisa_read_8,407.4700012207031,0,0,419.0636596679688,.2347600311040878,3,2,2,-4.280659675598145
JOR,2018,PISA,read,8,JOR_2018_score_pisa_read_8,407.4700012207031,0,0,419.0636596679688,.2347600311040878,3,2,3,2.178702354431152
JOR,2018,PISA,read,8,JOR_2018_score_pisa_read_8,407.4700012207031,0,0,419.0636596679688,.2347600311040878,4,1,1,-.6945108771324158
JOR,2018,PISA,read,8,JOR_2018_score_pisa_read_8,407.4700012207031,0,0,419.0636596679688,.2347600311040878,4,2,1,.1166682913899422
JOR,2018,PISA,read,8,JOR_2018_score_pisa_read_8,407.4700012207031,0,0,419.0636596679688,.2347600311040878,5,1,4,1
JOR,2018,PISA,read,8,JOR_2018_score_pisa_read_8,407.4700012207031,0,0,419.0636596679688,.2347600311040878,5,2,4,1
JOR,2018,PISA,read,8,JOR_2018_score_pisa_read_8,407.4700012207031,0,0,419.0636596679688,.2347600311040878,6,1,4,1
JOR,2018,PISA,read,8,JOR_2018_score_pisa_read_8,407.4700012207031,0,0,419.0636596679688,.2347600311040878,6,2,4,1
JOR,2018,PISA,read,8,JOR_2018_score_pisa_read_8,407.4700012207031,0,0,419.0636596679688,.2347600311040878,7,1,4,1
JOR,2018,PISA,read,8,JOR_2018_score_pisa_read_8,407.4700012207031,0,0,419.0636596679688,.2347600311040878,7,2,4,0
JOR,2018,PISA,read,8,JOR_2018_score_pisa_read_8,407.4700012207031,0,0,419.0636596679688,.2347600311040878,8,1,4,1
JOR,2018,PISA,read,8,JOR_2018_score_pisa_read_8,407.4700012207031,0,0,419.0636596679688,.2347600311040878,8,2,4,1
JOR,2018,PISA,science,8,JOR_2018_score_pisa_science_8,407.4700012207031,0,0,429.2520751953125,.2229364514350891,1,1,1,39.0853157043457
JOR,2018,PISA,science,8,JOR_2018_score_pisa_science_8,407.4700012207031,0,0,429.2520751953125,.2229364514350891,1,1,2,-4.559072971343994
JOR,2018,PISA,science,8,JOR_2018_score_pisa_science_8,407.4700012207031,0,0,429.2520751953125,.2229364514350891,1,1,3,.2437138259410858
JOR,2018,PISA,science,8,JOR_2018_score_pisa_science_8,407.4700012207031,0,0,429.2520751953125,.2229364514350891,1,2,1,39.71934127807617
JOR,2018,PISA,science,8,JOR_2018_score_pisa_science_8,407.4700012207031,0,0,429.2520751953125,.2229364514350891,1,2,2,-4.918825626373291
JOR,2018,PISA,science,8,JOR_2018_score_pisa_science_8,407.4700012207031,0,0,429.2520751953125,.2229364514350891,1,2,3,.2629450857639313
JOR,2018,PISA,science,8,JOR_2018_score_pisa_science_8,407.4700012207031,0,0,429.2520751953125,.2229364514350891,2,1,1,6.273955345153809
JOR,2018,PISA,science,8,JOR_2018_score_pisa_science_8,407.4700012207031,0,0,429.2520751953125,.2229364514350891,2,1,2,-5.229773044586182
JOR,2018,PISA,science,8,JOR_2018_score_pisa_science_8,407.4700012207031,0,0,429.2520751953125,.2229364514350891,2,1,3,1.333024263381958
JOR,2018,PISA,science,8,JOR_2018_score_pisa_science_8,407.4700012207031,0,0,429.2520751953125,.2229364514350891,2,2,1,6.295048713684082
JOR,2018,PISA,science,8,JOR_2018_score_pisa_science_8,407.4700012207031,0,0,429.2520751953125,.2229364514350891,2,2,2,-5.309616565704346
JOR,2018,PISA,science,8,JOR_2018_score_pisa_science_8,407.4700012207031,0,0,429.2520751953125,.2229364514350891,2,2,3,1.337292432785034
JOR,2018,PISA,science,8,JOR_2018_score_pisa_science_8,407.4700012207031,0,0,429.2520751953125,.2229364514350891,3,1,1,1.591400504112244
JOR,2018,PISA,science,8,JOR_2018_score_pisa_science_8,407.4700012207031,0,0,429.2520751953125,.2229364514350891,3,1,2,-5.884822845458984
JOR,2018,PISA,science,8,JOR_2018_score_pisa_science_8,407.4700012207031,0,0,429.2520751953125,.2229364514350891,3,1,3,2.42149806022644
JOR,2018,PISA,science,8,JOR_2018_score_pisa_science_8,407.4700012207031,0,0,429.2520751953125,.2229364514350891,3,2,1,1.694325923919678
JOR,2018,PISA,science,8,JOR_2018_score_pisa_science_8,407.4700012207031,0,0,429.2520751953125,.2229364514350891,3,2,2,-5.430741310119629
JOR,2018,PISA,science,8,JOR_2018_score_pisa_science_8,407.4700012207031,0,0,429.2520751953125,.2229364514350891,3,2,3,2.397224187850952
JOR,2018,PISA,science,8,JOR_2018_score_pisa_science_8,407.4700012207031,0,0,429.2520751953125,.2229364514350891,4,1,1,-.7114347219467163
JOR,2018,PISA,science,8,JOR_2018_score_pisa_science_8,407.4700012207031,0,0,429.2520751953125,.2229364514350891,4,2,1,.1158914193511009
JOR,2018,PISA,science,8,JOR_2018_score_pisa_science_8,407.4700012207031,0,0,429.2520751953125,.2229364514350891,5,1,4,1
JOR,2018,PISA,science,8,JOR_2018_score_pisa_science_8,407.4700012207031,0,0,429.2520751953125,.2229364514350891,5,2,4,1
JOR,2018,PISA,science,8,JOR_2018_score_pisa_science_8,407.4700012207031,0,0,429.2520751953125,.2229364514350891,6,1,4,1
JOR,2018,PISA,science,8,JOR_2018_score_pisa_science_8,407.4700012207031,0,0,429.2520751953125,.2229364514350891,6,2,4,1
JOR,2018,PISA,science,8,JOR_2018_score_pisa_science_8,407.4700012207031,0,0,429.2520751953125,.2229364514350891,7,1,4,1
JOR,2018,PISA,science,8,JOR_2018_score_pisa_science_8,407.4700012207031,0,0,429.2520751953125,.2229364514350891,7,2,4,1
JOR,2018,PISA,science,8,JOR_2018_score_pisa_science_8,407.4700012207031,0,0,429.2520751953125,.2229364514350891,8,1,4,1
JOR,2018,PISA,science,8,JOR_2018_score_pisa_science_8,407.4700012207031,0,0,429.2520751953125,.2229364514350891,8,2,4,1
JPN,2003,PISA,math,8,JPN_2003_score_pisa_math_8,407.4700012207031,0,0,534.136474609375,.2045961171388626,1,1,1,11.59935569763184
JPN,2003,PISA,math,8,JPN_2003_score_pisa_math_8,407.4700012207031,0,0,534.136474609375,.2045961171388626,1,1,2,-5.586758613586426
JPN,2003,PISA,math,8,JPN_2003_score_pisa_math_8,407.4700012207031,0,0,534.136474609375,.2045961171388626,1,1,3,1.736704587936401
JPN,2003,PISA,math,8,JPN_2003_score_pisa_math_8,407.4700012207031,0,0,534.136474609375,.2045961171388626,1,2,1,10.5223445892334
JPN,2003,PISA,math,8,JPN_2003_score_pisa_math_8,407.4700012207031,0,0,534.136474609375,.2045961171388626,1,2,2,-13.76879119873047
JPN,2003,PISA,math,8,JPN_2003_score_pisa_math_8,407.4700012207031,0,0,534.136474609375,.2045961171388626,1,2,3,4.280178546905518
JPN,2003,PISA,math,8,JPN_2003_score_pisa_math_8,407.4700012207031,0,0,534.136474609375,.2045961171388626,2,1,1,1.468227386474609
JPN,2003,PISA,math,8,JPN_2003_score_pisa_math_8,407.4700012207031,0,0,534.136474609375,.2045961171388626,2,1,2,-6.90024471282959
JPN,2003,PISA,math,8,JPN_2003_score_pisa_math_8,407.4700012207031,0,0,534.136474609375,.2045961171388626,2,1,3,3.45587682723999
JPN,2003,PISA,math,8,JPN_2003_score_pisa_math_8,407.4700012207031,0,0,534.136474609375,.2045961171388626,2,2,1,1.44591498374939
JPN,2003,PISA,math,8,JPN_2003_score_pisa_math_8,407.4700012207031,0,0,534.136474609375,.2045961171388626,2,2,2,-6.277291297912598
JPN,2003,PISA,math,8,JPN_2003_score_pisa_math_8,407.4700012207031,0,0,534.136474609375,.2045961171388626,2,2,3,3.262225151062012
JPN,2003,PISA,math,8,JPN_2003_score_pisa_math_8,407.4700012207031,0,0,534.136474609375,.2045961171388626,3,1,1,.2770761549472809
JPN,2003,PISA,math,8,JPN_2003_score_pisa_math_8,407.4700012207031,0,0,534.136474609375,.2045961171388626,3,1,2,-8.598006248474121
JPN,2003,PISA,math,8,JPN_2003_score_pisa_math_8,407.4700012207031,0,0,534.136474609375,.2045961171388626,3,1,3,5.29450511932373
JPN,2003,PISA,math,8,JPN_2003_score_pisa_math_8,407.4700012207031,0,0,534.136474609375,.2045961171388626,3,2,1,.4374681115150452
JPN,2003,PISA,math,8,JPN_2003_score_pisa_math_8,407.4700012207031,0,0,534.136474609375,.2045961171388626,3,2,2,-4.610379219055176
JPN,2003,PISA,math,8,JPN_2003_score_pisa_math_8,407.4700012207031,0,0,534.136474609375,.2045961171388626,3,2,3,4.054908275604248
JPN,2003,PISA,math,8,JPN_2003_score_pisa_math_8,407.4700012207031,0,0,534.136474609375,.2045961171388626,4,1,1,-.7381284832954407
JPN,2003,PISA,math,8,JPN_2003_score_pisa_math_8,407.4700012207031,0,0,534.136474609375,.2045961171388626,4,2,1,.1063053160905838
JPN,2003,PISA,math,8,JPN_2003_score_pisa_math_8,407.4700012207031,0,0,534.136474609375,.2045961171388626,5,1,4,1
JPN,2003,PISA,math,8,JPN_2003_score_pisa_math_8,407.4700012207031,0,0,534.136474609375,.2045961171388626,5,2,4,1
JPN,2003,PISA,math,8,JPN_2003_score_pisa_math_8,407.4700012207031,0,0,534.136474609375,.2045961171388626,6,1,4,1
JPN,2003,PISA,math,8,JPN_2003_score_pisa_math_8,407.4700012207031,0,0,534.136474609375,.2045961171388626,6,2,4,1
JPN,2003,PISA,math,8,JPN_2003_score_pisa_math_8,407.4700012207031,0,0,534.136474609375,.2045961171388626,7,1,4,1
JPN,2003,PISA,math,8,JPN_2003_score_pisa_math_8,407.4700012207031,0,0,534.136474609375,.2045961171388626,7,2,4,1
JPN,2003,PISA,math,8,JPN_2003_score_pisa_math_8,407.4700012207031,0,0,534.136474609375,.2045961171388626,8,1,4,1
JPN,2003,PISA,math,8,JPN_2003_score_pisa_math_8,407.4700012207031,0,0,534.136474609375,.2045961171388626,8,2,4,1
JPN,2003,PISA,read,8,JPN_2003_score_pisa_read_8,407.4700012207031,0,0,498.1051940917969,.2381415069103241,1,1,1,18.95662498474121
JPN,2003,PISA,read,8,JPN_2003_score_pisa_read_8,407.4700012207031,0,0,498.1051940917969,.2381415069103241,1,1,2,-4.508974552154541
JPN,2003,PISA,read,8,JPN_2003_score_pisa_read_8,407.4700012207031,0,0,498.1051940917969,.2381415069103241,1,1,3,1.002949357032776
JPN,2003,PISA,read,8,JPN_2003_score_pisa_read_8,407.4700012207031,0,0,498.1051940917969,.2381415069103241,1,2,1,18.93105125427246
JPN,2003,PISA,read,8,JPN_2003_score_pisa_read_8,407.4700012207031,0,0,498.1051940917969,.2381415069103241,1,2,2,-7.844861507415771
JPN,2003,PISA,read,8,JPN_2003_score_pisa_read_8,407.4700012207031,0,0,498.1051940917969,.2381415069103241,1,2,3,1.744964122772217
JPN,2003,PISA,read,8,JPN_2003_score_pisa_read_8,407.4700012207031,0,0,498.1051940917969,.2381415069103241,2,1,1,3.334501028060913
JPN,2003,PISA,read,8,JPN_2003_score_pisa_read_8,407.4700012207031,0,0,498.1051940917969,.2381415069103241,2,1,2,-4.684996128082275
JPN,2003,PISA,read,8,JPN_2003_score_pisa_read_8,407.4700012207031,0,0,498.1051940917969,.2381415069103241,2,1,3,2.264536619186401
JPN,2003,PISA,read,8,JPN_2003_score_pisa_read_8,407.4700012207031,0,0,498.1051940917969,.2381415069103241,2,2,1,3.21895432472229
JPN,2003,PISA,read,8,JPN_2003_score_pisa_read_8,407.4700012207031,0,0,498.1051940917969,.2381415069103241,2,2,2,-4.881118297576904
JPN,2003,PISA,read,8,JPN_2003_score_pisa_read_8,407.4700012207031,0,0,498.1051940917969,.2381415069103241,2,2,3,2.308160781860352
JPN,2003,PISA,read,8,JPN_2003_score_pisa_read_8,407.4700012207031,0,0,498.1051940917969,.2381415069103241,3,1,1,.9263867735862732
JPN,2003,PISA,read,8,JPN_2003_score_pisa_read_8,407.4700012207031,0,0,498.1051940917969,.2381415069103241,3,1,2,-5.198938846588135
JPN,2003,PISA,read,8,JPN_2003_score_pisa_read_8,407.4700012207031,0,0,498.1051940917969,.2381415069103241,3,1,3,3.601289033889771
JPN,2003,PISA,read,8,JPN_2003_score_pisa_read_8,407.4700012207031,0,0,498.1051940917969,.2381415069103241,3,2,1,1.150506377220154
JPN,2003,PISA,read,8,JPN_2003_score_pisa_read_8,407.4700012207031,0,0,498.1051940917969,.2381415069103241,3,2,2,-3.595717668533325
JPN,2003,PISA,read,8,JPN_2003_score_pisa_read_8,407.4700012207031,0,0,498.1051940917969,.2381415069103241,3,2,3,3.244678020477295
JPN,2003,PISA,read,8,JPN_2003_score_pisa_read_8,407.4700012207031,0,0,498.1051940917969,.2381415069103241,4,1,1,-.6897132992744446
JPN,2003,PISA,read,8,JPN_2003_score_pisa_read_8,407.4700012207031,0,0,498.1051940917969,.2381415069103241,4,2,1,.118841141462326
JPN,2003,PISA,read,8,JPN_2003_score_pisa_read_8,407.4700012207031,0,0,498.1051940917969,.2381415069103241,5,1,4,1
JPN,2003,PISA,read,8,JPN_2003_score_pisa_read_8,407.4700012207031,0,0,498.1051940917969,.2381415069103241,5,2,4,1
JPN,2003,PISA,read,8,JPN_2003_score_pisa_read_8,407.4700012207031,0,0,498.1051940917969,.2381415069103241,6,1,4,1
JPN,2003,PISA,read,8,JPN_2003_score_pisa_read_8,407.4700012207031,0,0,498.1051940917969,.2381415069103241,6,2,4,1
JPN,2003,PISA,read,8,JPN_2003_score_pisa_read_8,407.4700012207031,0,0,498.1051940917969,.2381415069103241,7,1,4,1
JPN,2003,PISA,read,8,JPN_2003_score_pisa_read_8,407.4700012207031,0,0,498.1051940917969,.2381415069103241,7,2,4,1
JPN,2003,PISA,read,8,JPN_2003_score_pisa_read_8,407.4700012207031,0,0,498.1051940917969,.2381415069103241,8,1,4,1
JPN,2003,PISA,read,8,JPN_2003_score_pisa_read_8,407.4700012207031,0,0,498.1051940917969,.2381415069103241,8,2,4,1
JPN,2003,PISA,science,8,JPN_2003_score_pisa_science_8,407.4700012207031,0,0,547.6382446289063,.2192331105470657,1,1,1,11.28251552581787
JPN,2003,PISA,science,8,JPN_2003_score_pisa_science_8,407.4700012207031,0,0,547.6382446289063,.2192331105470657,1,1,2,-5.023369789123535
JPN,2003,PISA,science,8,JPN_2003_score_pisa_science_8,407.4700012207031,0,0,547.6382446289063,.2192331105470657,1,1,3,1.728021502494812
JPN,2003,PISA,science,8,JPN_2003_score_pisa_science_8,407.4700012207031,0,0,547.6382446289063,.2192331105470657,1,2,1,10.13760662078857
JPN,2003,PISA,science,8,JPN_2003_score_pisa_science_8,407.4700012207031,0,0,547.6382446289063,.2192331105470657,1,2,2,-12.99889659881592
JPN,2003,PISA,science,8,JPN_2003_score_pisa_science_8,407.4700012207031,0,0,547.6382446289063,.2192331105470657,1,2,3,4.471574783325195
JPN,2003,PISA,science,8,JPN_2003_score_pisa_science_8,407.4700012207031,0,0,547.6382446289063,.2192331105470657,2,1,1,1.609302282333374
JPN,2003,PISA,science,8,JPN_2003_score_pisa_science_8,407.4700012207031,0,0,547.6382446289063,.2192331105470657,2,1,2,-6.010812282562256
JPN,2003,PISA,science,8,JPN_2003_score_pisa_science_8,407.4700012207031,0,0,547.6382446289063,.2192331105470657,2,1,3,3.411694765090942
JPN,2003,PISA,science,8,JPN_2003_score_pisa_science_8,407.4700012207031,0,0,547.6382446289063,.2192331105470657,2,2,1,1.55680525302887
JPN,2003,PISA,science,8,JPN_2003_score_pisa_science_8,407.4700012207031,0,0,547.6382446289063,.2192331105470657,2,2,2,-5.511801719665527
JPN,2003,PISA,science,8,JPN_2003_score_pisa_science_8,407.4700012207031,0,0,547.6382446289063,.2192331105470657,2,2,3,3.240036964416504
JPN,2003,PISA,science,8,JPN_2003_score_pisa_science_8,407.4700012207031,0,0,547.6382446289063,.2192331105470657,3,1,1,.3439425528049469
JPN,2003,PISA,science,8,JPN_2003_score_pisa_science_8,407.4700012207031,0,0,547.6382446289063,.2192331105470657,3,1,2,-7.35797119140625
JPN,2003,PISA,science,8,JPN_2003_score_pisa_science_8,407.4700012207031,0,0,547.6382446289063,.2192331105470657,3,1,3,5.219109058380127
JPN,2003,PISA,science,8,JPN_2003_score_pisa_science_8,407.4700012207031,0,0,547.6382446289063,.2192331105470657,3,2,1,.5371561050415039
JPN,2003,PISA,science,8,JPN_2003_score_pisa_science_8,407.4700012207031,0,0,547.6382446289063,.2192331105470657,3,2,2,-3.796472311019897
JPN,2003,PISA,science,8,JPN_2003_score_pisa_science_8,407.4700012207031,0,0,547.6382446289063,.2192331105470657,3,2,3,3.993966102600098
JPN,2003,PISA,science,8,JPN_2003_score_pisa_science_8,407.4700012207031,0,0,547.6382446289063,.2192331105470657,4,1,1,-.7167823314666748
JPN,2003,PISA,science,8,JPN_2003_score_pisa_science_8,407.4700012207031,0,0,547.6382446289063,.2192331105470657,4,2,1,.1126445457339287
JPN,2003,PISA,science,8,JPN_2003_score_pisa_science_8,407.4700012207031,0,0,547.6382446289063,.2192331105470657,5,1,4,1
JPN,2003,PISA,science,8,JPN_2003_score_pisa_science_8,407.4700012207031,0,0,547.6382446289063,.2192331105470657,5,2,4,1
JPN,2003,PISA,science,8,JPN_2003_score_pisa_science_8,407.4700012207031,0,0,547.6382446289063,.2192331105470657,6,1,4,1
JPN,2003,PISA,science,8,JPN_2003_score_pisa_science_8,407.4700012207031,0,0,547.6382446289063,.2192331105470657,6,2,4,1
JPN,2003,PISA,science,8,JPN_2003_score_pisa_science_8,407.4700012207031,0,0,547.6382446289063,.2192331105470657,7,1,4,1
JPN,2003,PISA,science,8,JPN_2003_score_pisa_science_8,407.4700012207031,0,0,547.6382446289063,.2192331105470657,7,2,4,1
JPN,2003,PISA,science,8,JPN_2003_score_pisa_science_8,407.4700012207031,0,0,547.6382446289063,.2192331105470657,8,1,4,1
JPN,2003,PISA,science,8,JPN_2003_score_pisa_science_8,407.4700012207031,0,0,547.6382446289063,.2192331105470657,8,2,4,1
JPN,2006,PISA,math,8,JPN_2006_score_pisa_math_8,407.4700012207031,0,0,523.1025390625,.1864305734634399,1,1,1,11.27457714080811
JPN,2006,PISA,math,8,JPN_2006_score_pisa_math_8,407.4700012207031,0,0,523.1025390625,.1864305734634399,1,1,2,-6.436318874359131
JPN,2006,PISA,math,8,JPN_2006_score_pisa_math_8,407.4700012207031,0,0,523.1025390625,.1864305734634399,1,1,3,1.826509714126587
JPN,2006,PISA,math,8,JPN_2006_score_pisa_math_8,407.4700012207031,0,0,523.1025390625,.1864305734634399,1,2,1,10.17948818206787
JPN,2006,PISA,math,8,JPN_2006_score_pisa_math_8,407.4700012207031,0,0,523.1025390625,.1864305734634399,1,2,2,-16.01949119567871
JPN,2006,PISA,math,8,JPN_2006_score_pisa_math_8,407.4700012207031,0,0,523.1025390625,.1864305734634399,1,2,3,4.54603910446167
JPN,2006,PISA,math,8,JPN_2006_score_pisa_math_8,407.4700012207031,0,0,523.1025390625,.1864305734634399,2,1,1,1.221235156059265
JPN,2006,PISA,math,8,JPN_2006_score_pisa_math_8,407.4700012207031,0,0,523.1025390625,.1864305734634399,2,1,2,-8.232110023498535
JPN,2006,PISA,math,8,JPN_2006_score_pisa_math_8,407.4700012207031,0,0,523.1025390625,.1864305734634399,2,1,3,3.619904041290283
JPN,2006,PISA,math,8,JPN_2006_score_pisa_math_8,407.4700012207031,0,0,523.1025390625,.1864305734634399,2,2,1,1.218510746955872
JPN,2006,PISA,math,8,JPN_2006_score_pisa_math_8,407.4700012207031,0,0,523.1025390625,.1864305734634399,2,2,2,-7.354040622711182
JPN,2006,PISA,math,8,JPN_2006_score_pisa_math_8,407.4700012207031,0,0,523.1025390625,.1864305734634399,2,2,3,3.370723962783813
JPN,2006,PISA,math,8,JPN_2006_score_pisa_math_8,407.4700012207031,0,0,523.1025390625,.1864305734634399,3,1,1,.1960956007242203
JPN,2006,PISA,math,8,JPN_2006_score_pisa_math_8,407.4700012207031,0,0,523.1025390625,.1864305734634399,3,1,2,-10.4555082321167
JPN,2006,PISA,math,8,JPN_2006_score_pisa_math_8,407.4700012207031,0,0,523.1025390625,.1864305734634399,3,1,3,5.534645557403564
JPN,2006,PISA,math,8,JPN_2006_score_pisa_math_8,407.4700012207031,0,0,523.1025390625,.1864305734634399,3,2,1,.3195691406726837
JPN,2006,PISA,math,8,JPN_2006_score_pisa_math_8,407.4700012207031,0,0,523.1025390625,.1864305734634399,3,2,2,-5.625960350036621
JPN,2006,PISA,math,8,JPN_2006_score_pisa_math_8,407.4700012207031,0,0,523.1025390625,.1864305734634399,3,2,3,4.164108276367188
JPN,2006,PISA,math,8,JPN_2006_score_pisa_math_8,407.4700012207031,0,0,523.1025390625,.1864305734634399,4,1,1,-.7650581002235413
JPN,2006,PISA,math,8,JPN_2006_score_pisa_math_8,407.4700012207031,0,0,523.1025390625,.1864305734634399,4,2,1,.0982894971966743
